Rank,Name,basename,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,img_url
18586,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,pachitte-chonmage-tatsujin-16-pachinko-hissatsu-shigotojin-iii,0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_9336902JapanFrontccc.jpg
18587,Ship Simulator 2008,ship-simulator-2008,0.0,0.01,0.0,0.01,0.0,0.0,2008.0,/games/boxart/full_8809169AmericaFrontccc.jpg
18588,Tempest 4000,tempest-4000,0.0,0.01,0.06,0.0,0.0,0.0,2018.0,/games/boxart/full_9862574AmericaFrontccc.jpg
18592,Mortal Kombat: Tournament Edition,mortal-kombat-tournament-edition,0.0,0.01,0.01,0.0,0.0,0.0,2003.0,/games/boxart/full_9111295AmericaFrontccc.jpg
18596,Fab 5 Soccer,fab-5-soccer,0.0,0.01,0.01,0.0,0.0,0.0,2008.0,/games/boxart/4666142ccc.jpg
18597,Infinite Stratos 2: Love and Purge,infinite-stratos-2-love-and-purge,0.0,0.01,0.0,0.0,0.06,0.0,2015.0,/games/boxart/full_9458638JapanFrontccc.jpg
18598,Umihara Kawase Jun: Second Edition Kanzenban,umihara-kawase-jun-second-edition-kanzenban,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_5090581JapanFrontccc.jpg
18599,Theatre Of War,theatre-of-war,0.0,0.01,0.0,0.01,0.0,0.0,2008.0,/games/boxart/full_2707938AmericaFrontccc.jpg
18601,Destiny Links,destiny-links,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_1080920JapanFrontccc.jpg
18603,Pro Angler Moves,pro-angler-moves,0.0,0.01,0.01,0.0,0.0,0.0,2012.0,/games/boxart/default.jpg
18604,Farming Simulator 15 Expansion Pack,farming-simulator-15-expansion-pack,0.0,0.01,0.0,0.01,0.0,0.0,2015.0,/games/boxart/full_5981445PALFrontccc.jpg
18606,Sakura Sakura: Haru Urara,sakura-sakura-haru-urara,0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_sakura-sakura-haru-urara_1JapanFront.jpg
18608,Uta no * Prince-Sama: Sweet Serenade,uta-no-prince-sama-sweet-serenade,0.0,0.01,0.0,0.0,0.01,0.0,2011.0,/games/boxart/full_uta-no-prince-sama-sweet-serenade_916JapanFront.jpg
18609,Max: The Curse of Brotherhood,max-the-curse-of-brotherhood,0.0,0.01,0.01,0.0,0.0,0.0,2018.0,/games/boxart/full_1856705AmericaFrontccc.jpg
18610,The Legend of Heroes VI: Sora no Kiseki the 3rd,the-legend-of-heroes-vi-sora-no-kiseki-the-3rd,0.0,0.01,0.0,0.0,0.01,0.0,2013.0,/games/boxart/default.jpg
18613,Road Trip: Shifting Gears,road-trip-shifting-gears,0.0,0.01,0.01,0.0,0.0,0.0,2004.0,/games/boxart/full_9827984AmericaFrontccc.jpg
18614,Sengoku,sengoku,0.0,0.01,0.0,0.01,0.0,0.0,2011.0,/games/boxart/full_sengoku_318AmericaFront.jpg
18615,God Wars: Nihon Shinwa Taisen,god-wars-nihon-shinwa-taisen,0.0,0.01,0.0,0.0,0.06,0.0,2018.0,/games/boxart/full_4821655JapanFrontccc.jpg
18616,Hiiro no Kakera: Shin Tamayori Hime Denshou,hiiro-no-kakera-shin-tamayori-hime-denshou,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_3543577JapanFrontccc.jpg
18617,"Iza, Shutsujin! Koisen"," shutsujin koisen""",0.0,0.01,0.0,0.0,0.01,0.0,2011.0,/games/boxart/full_iza-shutsujin-koisen_68JapanFront.jpg
18618,Major Dream: Major Wii Nagero! Gyroball!!,major-dream-major-wii-nagero-gyroball,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_113546JapanFrontccc.jpg
18619,Datenshi no Amai Yuuwaku x Kaikan Phrase,datenshi-no-amai-yuuwaku-x-kaikan-phrase,0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_datenshi-no-amai-yuuwaku-x-kaikan-phrase_858JapanFront.jpg
18620,Grooverider: Slot Car Thunder,grooverider-slot-car-thunder,0.0,0.01,0.06,0.0,0.0,0.0,2003.0,/games/boxart/3901411ccc.jpg
18621,Bakumatsu Koihana: Shinsengumi DS,bakumatsu-koihana-shinsengumi-ds,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_4911535JapanFrontccc.jpg
18622,Brave: The Video Game,brave-the-video-game,0.0,0.01,0.0,0.06,0.0,0.0,2012.0,/games/boxart/default.jpg
18624,Miyako: Awayuki no Utage,miyako-awayuki-no-utage,0.0,0.01,0.0,0.0,0.01,0.0,2012.0,/games/boxart/default.jpg
18625,Brawlout,brawlout,0.0,0.01,0.01,0.0,0.0,0.0,2018.0,/games/boxart/full_7075090AmericaFrontccc.jpg
18627,Konami Classics Vol. 2,konami-classics-vol-2,0.0,0.01,0.01,0.0,0.0,0.0,2009.0,/games/boxart/full_4320470AmericaFrontccc.jpg
18628,Phineas and Ferb: Quest for Cool Stuff,phineas-and-ferb-quest-for-cool-stuff,0.0,0.01,0.0,0.01,0.0,0.0,2013.0,/games/boxart/full_4060430AmericaFrontccc.jpg
18630,Kana: Imouto,kana-imouto,0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_kana-imouto_1JapanFront.jpg
18631,Neverwinter Nights 2: Mask of the Betrayer,neverwinter-nights-2-mask-of-the-betrayer,0.0,0.01,0.0,0.01,0.0,0.0,2007.0,/games/boxart/5679320ccc.jpg
18632,Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,tobidase-kagaku-kun-chikyuu-daitanken-nazo-no-chinkai-seibutsu-ni-idome,0.0,0.01,0.0,0.0,0.01,0.0,2011.0,/games/boxart/full_tobidase-kagaku-kun-chikyuu-daitanken-nazo-no-chinkai-seibutsu-ni-idome_493JapanFront.jpg
18633,Binary Star,binary-star,0.0,0.01,0.0,0.0,0.01,0.0,2014.0,/games/boxart/full_1406424JapanFrontccc.jpg
18637,Games Around the World,games-around-the-world,0.0,0.01,0.01,0.0,0.0,0.0,2010.0,/games/boxart/full_games-around-the-world_4AmericaFront.jpg
18638,Super Neptunia RPG,super-neptunia-rpg,0.0,0.01,0.0,0.0,0.01,0.0,2019.0,/games/boxart/full_4061335AmericaFrontccc.jpg
18639,Mega Man X Legacy Collection 1,mega-man-x-legacy-collection-1,0.0,0.01,0.0,0.0,0.06,0.0,2018.0,/games/boxart/full_563348JapanFrontccc.jpg
18640,Monkey Madness: Island Escape,monkey-madness-island-escape,0.0,0.01,0.01,0.0,0.0,0.0,2010.0,/games/boxart/full_1074167AmericaFrontccc.jpg
18644,DoDonPachi Saidaioujou,dodonpachi-saidaioujou,0.0,0.01,0.0,0.0,0.01,0.0,2013.0,/games/boxart/default.jpg
18646,1/2 Summer +,1,0.0,0.01,0.0,0.0,0.01,0.0,2013.0,/games/boxart/default.jpg
18650,Pippa Funnell 2: Farm Adventures,pippa-funnell-2-farm-adventures,0.0,0.01,0.0,0.01,0.0,0.0,2007.0,/games/boxart/full_3974074PALFrontccc.jpg
18651,Irotoridori no Sekai: World's End Re-Birth,irotoridori-no-sekai-worlds-end-re-birth,0.0,0.01,0.0,0.0,0.01,0.0,2015.0,/games/boxart/full_855981JapanFrontccc.jpg
18652,PDC World Championship Darts 2009,pdc-world-championship-darts-2009,0.0,0.01,0.0,0.01,0.0,0.0,2009.0,/games/boxart/full_6159251PALFrontccc.jpg
18653,Tears to Tiara: Kakan no Daichi Portable,tears-to-tiara-kakan-no-daichi-portable,0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_tears-to-tiara-kakan-no-daichi-portable_887JapanFront.jpg
18654,Turbo Trainz,turbo-trainz,0.0,0.01,0.0,0.01,0.0,0.0,2020.0,/games/boxart/full_turbo-trainz_944AmericaFront.jpg
18655,Black Wolves Saga: Weiss und Schwarz,black-wolves-saga-weiss-und-schwarz,0.0,0.01,0.0,0.0,0.01,0.0,2017.0,/games/boxart/full_1749862JapanFrontccc.jpg
18656,Codename: Panzers Phase Two,codename-panzers-phase-two,0.0,0.01,0.0,0.01,0.0,0.0,2005.0,/games/boxart/full_2700627AmericaFrontccc.jpg
18657,Football Manager Live,football-manager-live,0.0,0.01,0.0,0.01,0.0,0.0,2009.0,/games/boxart/full_1423196PALFrontccc.jpg
18659,Monster Rancher Advance 2,monster-rancher-advance-2,0.0,0.01,0.01,0.0,0.0,0.0,2002.0,/games/boxart/full_7828424AmericaFrontccc.jpg
18660,Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,tantei-jinguuji-saburo-ds-fuserareta-shinjitsu,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_5571263JapanFrontccc.jpg
18661,Killer and Strawberry,killer-and-strawberry,0.0,0.01,0.0,0.0,0.01,0.0,2018.0,/games/boxart/full_6824083JapanFrontccc.jpg
18662,Ostwind/Windstorm,ostwind,0.0,0.01,0.0,0.01,0.0,0.0,2017.0,/games/boxart/full_2512278PALFrontccc.jpg
18664,Dr. Slump & Arale-Chan,dr-slump-amp-arale-chan,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_5386582JapanFrontccc.jpg
18665,Umineko no Naku Koro ni Portable 1,umineko-no-naku-koro-ni-portable-1,0.0,0.01,0.0,0.0,0.01,0.0,2011.0,/games/boxart/full_umineko-no-naku-koro-ni-portable-1_993JapanFront.jpg
18666,Festa!! Hyper Girls Party,festa-hyper-girls-party,0.0,0.01,0.0,0.0,0.01,0.0,2006.0,/games/boxart/full_fiesta-hyper-girls-party_0JapanFront.jpg
18667,Geten no Hana: Yume Akari,geten-no-hana-yume-akari,0.0,0.01,0.0,0.0,0.01,0.0,2014.0,/games/boxart/default.jpg
18668,Hakoniwa Company Works,hakoniwa-company-works,0.0,0.01,0.0,0.0,0.01,0.0,2017.0,/games/boxart/full_452491JapanFrontccc.jpg
18669,Unreal Tournament 2003,unreal-tournament-2003,0.0,0.01,0.0,0.01,0.0,0.0,2002.0,/games/boxart/669649ccc.jpg
18670,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,kikiite-hajimaru-eigo-kaiwa-training-kikitore,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_5694599JapanFrontccc.jpg
18671,Game Book DS: Sword World 2.0,game-book-ds-sword-world-20,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_6454817JapanFrontccc.jpg
18672,Vanark,vanark,0.0,0.01,0.01,0.01,0.0,0.0,2000.0,/games/boxart/full_2826278AmericaFrontccc.jpg
18673,Digger Simulator,digger-simulator,0.0,0.01,0.0,0.01,0.0,0.0,2011.0,/games/boxart/full_digger-simulator_545PALFront.jpg
18675,Jewel Quest II,jewel-quest-ii,0.0,0.01,0.0,0.01,0.0,0.0,2007.0,/games/boxart/full_jewel-quest-ii_974AmericaFront.jpg
18676,Doki-Doki Universe,doki-doki-universe,0.0,0.01,0.0,0.01,0.0,0.0,2013.0,/games/boxart/full_6964498AmericaFrontccc.jpg
18677,Furious Karting,furious-karting,0.0,0.01,0.01,0.0,0.0,0.0,2003.0,/games/boxart/4707391ccc.jpg
18678,Pet Shop Monogatari DS 2,pet-shop-monogatari-ds-2,0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_1370202JapanFrontccc.jpg
18679,World Election,world-election,0.0,0.01,0.0,0.0,0.01,0.0,2017.0,/games/boxart/full_4152810JapanFrontccc.jpg
18680,Chokkan! Asonde Relaxuma,chokkan-asonde-relaxuma,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_2717456JapanFrontccc.jpg
18681,Blitzkrieg 2 Anthology,blitzkrieg-2-anthology,0.0,0.01,0.0,0.01,0.0,0.0,2008.0,/games/boxart/full_5938052PALFrontccc.jpg
18686,Minna no Conveni,minna-no-conveni,0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_6102296JapanFrontccc.jpg
18688,SoulCalibur Legends (JP sales),soulcalibur-legends-jp-sales,0.0,0.01,0.0,0.0,0.01,0.0,2007.0,/games/boxart/full_4626757AmericaFrontccc.jpg
18689,Izumo 2,izumo-2,0.0,0.01,0.0,0.0,0.01,0.0,2006.0,/games/boxart/full_8261287JapanFrontccc.jpg
18690,Smiley World: Island Challenge,smiley-world-island-challenge,0.0,0.01,0.06,0.0,0.0,0.0,2009.0,/games/boxart/full_3079350AmericaFrontccc.jpg
18692,Entaku no Seito: Students of Round,entaku-no-seito-students-of-round,0.0,0.01,0.0,0.0,0.01,0.0,2011.0,/games/boxart/full_entaku-no-seito-students-of-round_220JapanFront.jpg
18693,Curse of the Amsterdam Diamond,curse-of-the-amsterdam-diamond,0.0,0.01,0.0,0.01,0.0,0.0,2012.0,/games/boxart/default.jpg
18694,Isshoni Gohan. Portable,isshoni-gohan-portable,0.0,0.01,0.0,0.0,0.01,0.0,2013.0,/games/boxart/default.jpg
18695,PC Engine Best Collention: Ginga Ojousama Densetsu Collection,pc-engine-best-collention-ginga-ojousama-densetsu-collection,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_6233637JapanFrontccc.jpg
18696,King of Fighters 2002: Unlimited Match Tougeki Ver.,king-of-fighters-2002-unlimited-match-tougeki-ver,0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_1269944JapanFrontccc.jpg
18698,My Little Baby,my-little-baby,0.0,0.01,0.0,0.01,0.0,0.0,2008.0,/games/boxart/full_4900151PALFrontccc.jpg
18699,htoL #NiQ: Hotaru no Nikki,htol-niq-hotaru-no-nikki,0.0,0.01,0.0,0.0,0.01,0.0,2015.0,/games/boxart/default.jpg
18701,Tamagotchi no Puchi Puchi Omisechi: Ninki no Omise Atsume Maseta,tamagotchi-no-puchi-puchi-omisechi-ninki-no-omise-atsume-maseta,0.0,0.01,0.0,0.0,0.01,0.0,2017.0,/games/boxart/full_7305368JapanFrontccc.jpg
18702,Rosario to Vampire: Tanabata no Miss Youkai Gakuen,rosario-to-vampire-tanabata-no-miss-youkai-gakuen,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_6001474JapanFrontccc.jpg
18705,Ouka Sengoku Portable,ouka-sengoku-portable,0.0,0.01,0.0,0.0,0.01,0.0,2012.0,/games/boxart/default.jpg
18707,London Detective Mysteria,london-detective-mysteria,0.0,0.01,0.0,0.0,0.01,0.0,2018.0,/games/boxart/full_554234JapanFrontccc.jpg
18708,Mercenaries Saga Chronicles,mercenaries-saga-chronicles,0.0,0.01,0.01,0.0,0.0,0.0,2018.0,/games/boxart/full_8972405AmericaFrontccc.jpg
18709,Shepherd's Crossing,shepherds-crossing,0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_shepherds-crossing_7AmericaFront.jpg
18710,Billion Road,billion-road,0.0,0.01,0.0,0.0,0.01,0.0,2018.0,/games/boxart/full_120575JapanFrontccc.jpg
18711,Tactics Layer: Ritina Guard Senki,tactics-layer-ritina-guard-senki,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_4821761JapanFrontccc.jpg
18712,Dark Parables: The Exiled Prince,dark-parables-the-exiled-prince,0.0,0.01,0.0,0.01,0.0,0.0,2011.0,/games/boxart/full_dark-parables-the-exiled-prince_347AmericaFront.jpg
18713,Marginal 4: Road to Galaxy,marginal-4-road-to-galaxy,0.0,0.01,0.0,0.0,0.01,0.0,2017.0,/games/boxart/full_7749933JapanFrontccc.jpg
18714,San-X Character Channel: All-Star Daishuugou!,san-x-character-channel-all-star-daishuugou,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_2810566JapanFrontccc.jpg
18715,Fuun Shinsengumi Bakumatsuden Portable,fuun-shinsengumi-bakumatsuden-portable,0.0,0.01,0.01,0.0,0.0,0.0,2013.0,/games/boxart/full_6877161JapanFrontccc.jpg
18716,Sega Golf Club: Miyazato San Kyoudai Naizou,sega-golf-club-miyazato-san-kyoudai-naizou,0.0,0.01,0.0,0.0,0.01,0.0,2006.0,/games/boxart/full_1896289JapanFrontccc.jpg
18717,DJ Max Respect,dj-max-respect,0.0,0.01,0.0,0.0,0.01,0.0,2017.0,/games/boxart/full_2703860JapanFrontccc.jpg
18718,Rozen Maiden: Gebetgarten,rozen-maiden-gebetgarten,0.0,0.01,0.0,0.0,0.01,0.0,2007.0,/games/boxart/full_6353595JapanFrontccc.jpg
18719,A-Train 3D: City Simulator Neo,a-train-3d-city-simulator-neo,0.0,0.01,0.0,0.0,0.01,0.0,2016.0,/games/boxart/full_1903700JapanFrontccc.jpg
18720,Princess Arthur,princess-arthur,0.0,0.01,0.0,0.0,0.01,0.0,2013.0,/games/boxart/default.jpg
18721,Sakura-Sou no Pet na Kanojo,sakura-sou-no-pet-na-kanojo,0.0,0.01,0.0,0.0,0.06,0.0,2013.0,/games/boxart/default.jpg
18722,Fatal Fury: Battle Archives Volume 2 (JP sales),fatal-fury-battle-archives-volume-2-jp-sales,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/5835831ccc.jpg
18723,Far Cry 3: Classic Edition,far-cry-3-classic-edition,0.0,0.01,0.0,0.0,0.01,0.0,2018.0,/games/boxart/full_7396440JapanFrontccc.jpg
18725,Tantei Jinguuji Saburo: Hai to Diamond,tantei-jinguuji-saburo-hai-to-diamond,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_2379275JapanFrontccc.jpg
18726,Toro to Morimori,toro-to-morimori,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_4030021JapanFrontccc.jpg
18731,K-1 Grand Prix,k-1-grand-prix,0.0,0.01,0.01,0.01,0.0,0.0,2000.0,/games/boxart/full_5983720AmericaFrontccc.jpg
18732,Shorts,shorts,0.0,0.01,0.01,0.0,0.0,0.0,2009.0,/games/boxart/full_5065918AmericaFrontccc.jpg
18733,IL-2 Sturmovik,il-2-sturmovik,0.0,0.01,0.0,0.01,0.0,0.0,2001.0,/games/boxart/9820351ccc.jpg
18734,Rave Master: Special Attack Force!,rave-master-special-attack-force,0.0,0.01,0.01,0.0,0.0,0.0,2005.0,/games/boxart/full_rave-master-special-attack-force_435AmericaFront.jpg
18735,Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono,simple-2000-series-vol-120-the-saigo-no-nippon-tsuwamono,0.0,0.01,0.0,0.0,0.01,0.0,2007.0,/games/boxart/full_simple-2000-series-vol-120-the-saigo-no-nippon-tsuwamono_7JapanFront.jpg
18739,Brain Exercise with Dr. Kawashima,brain-exercise-with-dr-kawashima,0.0,0.01,0.0,0.01,0.0,0.0,2009.0,/games/boxart/full_4138078PALFrontccc.jpg
18741,Hakuoki: Reimeiroku DS,hakuoki-reimeiroku-ds,0.0,0.01,0.0,0.0,0.01,0.0,2012.0,/games/boxart/default.jpg
18742,Ro-Kyu-Bu! Secret Photo Op,ro-kyu-bu-secret-photo-op,0.0,0.01,0.0,0.0,0.01,0.0,2014.0,/games/boxart/default.jpg
18743,Caladrius,caladrius,0.0,0.01,0.0,0.0,0.01,0.0,2013.0,/games/boxart/default.jpg
18744,Duel Love: Koisuru Otome wa Shouri no Megami,duel-love-koisuru-otome-wa-shouri-no-megami,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_4510784JapanFrontccc.jpg
18745,Super Robot Monkey Team: Game Boy Advance Video Volume 1,super-robot-monkey-team-game-boy-advance-video-volume-1,0.0,0.01,0.01,0.0,0.0,0.0,2005.0,/games/boxart/full_3470440AmericaFrontccc.jpg
18747,Aa Megami-samaa,aa-megami-samaa,0.0,0.01,0.0,0.0,0.01,0.0,2007.0,/games/boxart/full_3980573JapanFrontccc.jpg
18748,Battle Worlds: Kronos,battle-worlds-kronos,0.0,0.01,0.1,0.01,0.0,0.0,2013.0,/games/boxart/full_2784353PALFrontccc.jpg
18749,Bunmei Kaika: Aoiza Ibunroku Saien,bunmei-kaika-aoiza-ibunroku-saien,0.0,0.01,0.0,0.0,0.01,0.0,2012.0,/games/boxart/default.jpg
18750,Groovin' Blocks,groovin-blocks,0.0,0.01,0.01,0.0,0.0,0.0,2009.0,/games/boxart/full_3182905AmericaFrontccc.jpg
18754,Bakumatsu Rock,bakumatsu-rock,0.0,0.01,0.0,0.0,0.01,0.0,2014.0,/games/boxart/default.jpg
18755,Double Pack Tomb Raider: Legend / Anniversary,double-pack-tomb-raider-legend,0.0,0.01,0.0,0.01,0.0,0.0,2009.0,/games/boxart/full_1552076PALFrontccc.jpg
18758,Family Jockey,family-jockey,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_1568870JapanFrontccc.jpg
18759,Thunder Alley,thunder-alley,0.0,0.01,0.01,0.0,0.0,0.0,2004.0,/games/boxart/full_thunder-alley_930AmericaFront.jpg
18760,Occultic;Nine,occulticnine,0.0,0.01,0.0,0.0,0.06,0.0,2017.0,/games/boxart/full_4174707JapanFrontccc.jpg
18761,Resistance Dual Pack,resistance-dual-pack,0.0,0.01,0.0,0.01,0.0,0.0,2011.0,/games/boxart/full_5922129AmericaFrontccc.jpg
18762,Goat Simulator: The Bundle,goat-simulator-the-bundle,0.0,0.01,0.0,0.01,0.0,0.0,2016.0,/games/boxart/full_3258228PALFrontccc.jpg
18764,Jake Hunter Detective Story: Prism of Eyes,jake-hunter-detective-story-prism-of-eyes,0.0,0.01,0.0,0.0,0.06,0.0,2018.0,/games/boxart/full_5817835JapanFrontccc.jpg
18765,Nyaruko-San: Nafushigatai Game no You na Mono,nyaruko-san-nafushigatai-game-no-you-na-mono,0.0,0.01,0.0,0.0,0.01,0.0,2013.0,/games/boxart/default.jpg
18767,Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX,soshite-kono-uchuu-ni-kirameku-kimi-no-shi-xxx,0.0,0.01,0.0,0.0,0.01,0.0,2007.0,/games/boxart/full_8916305JapanFrontccc.jpg
18768,Victory Spike,victory-spike,0.0,0.01,0.0,0.0,0.01,0.0,1996.0,/games/boxart/full_2618829JapanFrontccc.jpg
18769,Double Sequence: The Q-Virus Invasion,double-sequence-the-q-virus-invasion,0.0,0.01,0.01,0.0,0.0,0.0,2008.0,/games/boxart/1192076ccc.jpg
18772,Densetsu no Yuusha no Densetsu: Legendary Saga,densetsu-no-yuusha-no-densetsu-legendary-saga,0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_7252799JapanFrontccc.jpg
18773,Hi Hi Puffy AmiYumi: The Genie & the Amp,hi-hi-puffy-amiyumi-the-genie-amp-the-amp,0.0,0.01,0.01,0.0,0.0,0.0,2006.0,/games/boxart/7094637ccc.jpg
18774,Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,zero-no-tsukaima-maigo-no-period-to-ikusen-no-symphony,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_zero-no-tsukaima-maigo-no-period-to-ikusen-no-symphony_8JapanFront.jpg
18776,Nora to Koujo to Noraneko Heart,nora-to-koujo-to-noraneko-heart,0.0,0.01,0.0,0.0,0.01,0.0,2017.0,/games/boxart/full_331867JapanFrontccc.jpg
18778,Hiiro no Kakera: Shin Tamayori Hime Denshou Portable,hiiro-no-kakera-shin-tamayori-hime-denshou-portable,0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_hiiro-no-kakera-shin-tamayori-hime-denshou-portable_1JapanFront.jpg
18780,Kao the Kangaroo,kao-the-kangaroo,0.0,0.01,0.01,0.0,0.0,0.0,2001.0,/games/boxart/full_kao-the-kangaroo_721AmericaFront.jpg
18782,Builder's Block,builders-block,0.0,0.01,0.01,0.0,0.0,0.0,2000.0,/games/boxart/full_224755AmericaFrontccc.jpg
18783,Stardust Amazoness,stardust-amazoness,0.0,0.01,0.0,0.0,0.01,0.0,2013.0,/games/boxart/default.jpg
18784,F.E.A.R. Perseus Mandate,fear-perseus-mandate,0.0,0.01,0.01,0.0,0.0,0.0,2007.0,/games/boxart/8229618ccc.jpg
18785,Mahjong Taikai IV,mahjong-taikai-iv,0.0,0.01,0.0,0.0,0.01,0.0,2006.0,/games/boxart/full_mahjong-taikai-iv_7JapanFront.jpg
18786,BattleForge,battleforge,0.0,0.01,0.0,0.01,0.0,0.0,2009.0,/games/boxart/full_229051AmericaFrontccc.jpg
18787,Agarest Senki: Re-appearance,agarest-senki-re-appearance,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_2689606JapanFrontccc.jpg
18788,Atelier: The Alchemist of Arland 1-2-3 DX,atelier-the-alchemist-of-arland-1-2-3-dx,0.0,0.01,0.0,0.0,0.06,0.0,2018.0,/games/boxart/full_2154435JapanFrontccc.jpg
18790,Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box,gokuhou-mecha-mote-iinchou-girls-motekawa-box,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_3213860JapanFrontccc.jpg
18792,Ultraman Fighting Evolution 0,ultraman-fighting-evolution-0,0.0,0.01,0.0,0.0,0.01,0.0,2006.0,/games/boxart/full_3427117JapanFrontccc.jpg
18796,Small Town Terrors - Galdor's Bluff,small-town-terrors-galdors-bluff,0.0,0.01,0.0,0.01,0.0,0.0,2016.0,/games/boxart/full_1930190PALFrontccc.jpg
18798,Jinsei Game Q DS: Shouwa no Dekigoto,jinsei-game-q-ds-shouwa-no-dekigoto,0.0,0.01,0.0,0.0,0.01,0.0,2007.0,/games/boxart/full_jinsei-game_4JapanFront.jpg
18800,Doraemon Wii: Himitsu Douguou Ketteisen!,doraemon-wii-himitsu-douguou-ketteisen,0.0,0.01,0.0,0.0,0.01,0.0,2007.0,/games/boxart/full_4066416JapanFrontccc.jpg
18801,Goku Makaimura Kai,goku-makaimura-kai,0.0,0.01,0.0,0.0,0.01,0.0,2007.0,/games/boxart/full_goku-makaimura-kai_9JapanFront.jpg
18802,Dragon's Dogma Online: Season 3,dragons-dogma-online-season-3,0.0,0.01,0.0,0.0,0.01,0.0,2017.0,/games/boxart/full_2779496JapanFrontccc.jpg
18803,No Fate! Only the Power of Will,no-fate-only-the-power-of-will,0.0,0.01,0.0,0.0,0.06,0.0,2010.0,/games/boxart/full_5402779JapanFrontccc.jpg
18804,Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,makai-senki-disgaea-3-append-disc-raspberyl-hen-hajime-mashita,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_6591062JapanFrontccc.jpg
18805,Mystery Legends: Beauty and the Beast,mystery-legends-beauty-and-the-beast,0.0,0.01,0.0,0.01,0.0,0.0,2020.0,/games/boxart/default.jpg
18808,Simple DS Series Vol. 41: The Bakudan Shori-Han,simple-ds-series-vol-41-the-bakudan-shori-han,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_1238837JapanFrontccc.jpg
18809,Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,naxat-soft-reachmania-vol-1-cr-galaxy-angel,0.0,0.01,0.0,0.0,0.01,0.0,2008.0,/games/boxart/full_4669215JapanFrontccc.jpg
18810,"Hanayaka Kana, Ware ga Ichizoku"," ware ga ichizoku""",0.0,0.01,0.0,0.0,0.01,0.0,2010.0,/games/boxart/full_hanayaka-kana-ware-ga-ichizoku_174JapanFront.jpg
18811,Mamoru-kun wa Norowarete Shimatta!,mamoru-kun-wa-norowarete-shimatta,0.0,0.01,0.0,0.0,0.01,0.0,2009.0,/games/boxart/full_3414476JapanFrontccc.jpg
