Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
1863,Winter Sports: The Ultimate Challenge,winter-sports-the-ultimate-challenge,Sports,E,Wii,Conspiracy Entertainment,49Games,,,,,1.25,0.45,0.68,,0.12,2007.0,,http://www.vgchartz.com/game/16525/winter-sports-the-ultimate-challenge/?region=All,1,,/games/boxart/full_4156086AmericaFrontccc.jpg
1864,Lara Croft Tomb Raider: The Angel of Darkness,lara-croft-tomb-raider-the-angel-of-darkness,Action,T,PS2,Eidos Interactive,Core Design Ltd.,,,,,1.25,0.61,0.48,,0.16,2003.0,,http://www.vgchartz.com/game/2475/lara-croft-tomb-raider-the-angel-of-darkness/?region=All,1,,/games/boxart/6931737ccc.jpg
1865,Cars 2,cars-2,Racing,E,DS,Disney Interactive Studios,Avalanche Software,,6.5,,,1.25,0.68,0.41,0.04,0.12,2011.0,,http://www.vgchartz.com/game/50215/cars-2/?region=All,1,,/games/boxart/full_cars-2-the-video-game_972AmericaFront.jpg
1866,Tom Clancy's Splinter Cell: Pandora Tomorrow,tom-clancys-splinter-cell-pandora-tomorrow,Action,T,PS2,Ubisoft,Ubisoft Shanghai,,,,,1.25,0.52,0.56,,0.17,2004.0,,http://www.vgchartz.com/game/5905/tom-clancys-splinter-cell-pandora-tomorrow/?region=All,1,,/games/boxart/4348446ccc.jpg
1867,Road Rash 3D,road-rash-3d,Racing,T,PS,Electronic Arts,Electronic Arts,,,,,1.25,01.05,0.16,,0.04,1998.0,,http://www.vgchartz.com/game/1912/road-rash-3d/?region=All,1,,/games/boxart/full_3515576AmericaFrontccc.jpg
1868,Ratchet: Deadlocked,ratchet-deadlocked,Shooter,T,PS2,Sony Computer Entertainment,Insomniac Games,,,,,1.24,0.85,0.03,0.22,0.14,2005.0,,http://www.vgchartz.com/game/1848/ratchet-deadlocked/?region=All,1,,/games/boxart/full_3945849AmericaFrontccc.jpg
1869,Baldur's Gate: Dark Alliance,baldurs-gate-dark-alliance,Role-Playing,T,PS2,VU Games,Snowblind Studios,,,,,1.24,0.61,0.48,,0.16,2001.0,,http://www.vgchartz.com/game/4851/baldurs-gate-dark-alliance/?region=All,1,,/games/boxart/1108300ccc.jpg
1870,Oddworld: Abe's Oddysee,oddworld-abes-oddysee,Platform,T,PS,GT Interactive,Oddworld Inhabitants,,8.3,,,1.24,0.75,0.44,,0.06,1997.0,,http://www.vgchartz.com/game/6381/oddworld-abes-oddysee/?region=All,1,,/games/boxart/full_8188308AmericaFrontccc.jpg
1871,LEGO The Lord of the Rings,lego-the-lord-of-the-rings,Misc,,X360,Warner Bros. Interactive Entertainment,Unknown,,,,,1.24,0.64,0.5,,0.1,2012.0,,http://www.vgchartz.com/game/71121/lego-the-lord-of-the-rings/?region=All,1,,/games/boxart/full_3697632AmericaFrontccc.jpg
1872,Ridge Racer V,ridge-racer-v,Racing,E,PS2,Namco,Namco,,,,,1.24,0.24,0.19,0.75,0.06,2000.0,,http://www.vgchartz.com/game/4171/ridge-racer-v/?region=All,1,,/games/boxart/4163617ccc.jpg
1873,Battlefield: Hardline,battlefield-hardline,Shooter,M,XOne,Electronic Arts,EA DICE,,,,,1.24,0.73,0.39,0.01,0.11,2015.0,11th Apr 18,http://www.vgchartz.com/game/82887/battlefield-hardline/?region=All,1,,/games/boxart/full_815951AmericaFrontccc.png
1874,WWE SmackDown vs. Raw 2009,wwe-smackdown-vs-raw-2009,Sports,T,PS2,THQ,Yuke's Media Creations,,,,,1.24,0.69,0.0,,0.55,2008.0,,http://www.vgchartz.com/game/23190/wwe-smackdown-vs-raw-2009/?region=All,1,,/games/boxart/full_6330540AmericaFrontccc.jpg
1875,Naruto Shippuden: Ultimate Ninja Storm 3,naruto-shippuden-ultimate-ninja-storm-3,Fighting,T,PS3,Namco Bandai Games,CyberConnect2,,,,1.24,,,,,,2013.0,01st Aug 18,http://www.vgchartz.com/game/71320/naruto-shippuden-ultimate-ninja-storm-3/?region=All,1,,/games/boxart/full_8181752AmericaFrontccc.jpg
1876,Tetris 2,tetris-2,Puzzle,,GB,Nintendo,Nintendo,,,,1.24,,,,,,1993.0,08th Jan 19,http://www.vgchartz.com/game/6465/tetris-2/?region=All,1,,/games/boxart/full_9644058AmericaFrontccc.jpg
1877,[Prototype],prototype,Action,M,PS3,Activision,Radical Entertainment,,8.1,,,1.24,0.65,0.41,,0.18,2009.0,,http://www.vgchartz.com/game/13821/prototype/?region=All,1,,/games/boxart/full_6433584AmericaFrontccc.jpg
1878,Star Wars Episode III: Revenge of the Sith,star-wars-episode-iii-revenge-of-the-sith,Action,T,XB,LucasArts,The Collective,,,,,1.24,0.82,0.38,,0.04,2005.0,,http://www.vgchartz.com/game/2191/star-wars-episode-iii-revenge-of-the-sith/?region=All,1,,/games/boxart/full_9860865AmericaFrontccc.jpg
1879,Transformers: Autobots / Decepticons,transformers-autobots,Action,E10,DS,Activision,Vicarious Visions,,,,,1.24,1.12,0.03,,0.09,2007.0,,http://www.vgchartz.com/game/7156/transformers-autobots-decepticons/?region=All,1,,/games/boxart/full_926681AmericaFrontccc.jpg
1880,Need for Speed Carbon,need-for-speed-carbon,Racing,E10,PS3,Electronic Arts,EA Black Box,,7.8,,,1.24,0.49,0.51,0.03,0.2,2006.0,,http://www.vgchartz.com/game/3906/need-for-speed-carbon/?region=All,1,,/games/boxart/4458393ccc.jpg
1881,LEGO Batman 2: DC Super Heroes,lego-batman-2-dc-super-heroes,Action-Adventure,E10,PS3,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,1.23,0.5,0.54,,0.19,2012.0,15th Mar 18,http://www.vgchartz.com/game/70697/lego-batman-2-dc-super-heroes/?region=All,1,,/games/boxart/full_724106AmericaFrontccc.jpg
1882,Frogger: The Great Quest,frogger-the-great-quest,Platform,E,PS2,Konami,Konami,,3.0,,,1.23,0.6,0.47,,0.16,2001.0,,http://www.vgchartz.com/game/812/frogger-the-great-quest/?region=All,1,,/games/boxart/684090ccc.jpg
1883,Crash Bandicoot: The Wrath of Cortex,crash-bandicoot-the-wrath-of-cortex,Platform,E,XB,Universal Interactive,Traveller's Tales,,,,,1.23,0.59,0.57,,0.07,2002.0,,http://www.vgchartz.com/game/409/crash-bandicoot-the-wrath-of-cortex/?region=All,1,,/games/boxart/6580362ccc.jpg
1884,Driv3r,driv3r,Racing,M,PS2,Atari,Reflections Interactive,,,,,1.23,0.6,0.47,,0.16,2004.0,,http://www.vgchartz.com/game/5035/driv3r/?region=All,1,,/games/boxart/full_9315970AmericaFrontccc.jpg
1885,Guitar Hero: Aerosmith,guitar-hero-aerosmith,Misc,T,X360,Activision,Neversoft,,,,,1.23,1.0,0.13,,0.1,2008.0,,http://www.vgchartz.com/game/16430/guitar-hero-aerosmith/?region=All,1,,/games/boxart/4395712ccc.jpg
1886,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,disneys-tarzan,Misc,,PS,Sony Computer Entertainment,Various,,,,,1.23,0.69,0.47,,0.08,2003.0,,http://www.vgchartz.com/game/43455/disneys-tarzan-disneys-aladdin-in-nasiras-revenge-disneys-the-emperors-new-groove-action-game/?region=All,1,,/games/boxart/full_6924376PALFrontccc.jpg
1887,2010 FIFA World Cup South Africa,2010-fifa-world-cup-south-africa,Sports,E,PS3,EA Sports,EA Canada,,8.2,,,1.23,0.3,0.64,0.07,0.22,2010.0,,http://www.vgchartz.com/game/42916/2010-fifa-world-cup-south-africa/?region=All,1,,/games/boxart/full_3253995AmericaFrontccc.jpg
1888,Aliens vs Predator,aliens-vs-predator,Shooter,M,PC,Sega,Rebellion Developments,,6.2,,1.23,,,,,,2010.0,,http://www.vgchartz.com/game/35320/aliens-vs-predator/?region=All,1,,/games/boxart/full_1147407AmericaFrontccc.jpg
1889,Spongebob Squarepants: Battle for Bikini Bottom,spongebob-squarepants-battle-for-bikini-bottom,Platform,E,GBA,THQ,Vicarious Visions,,,,,1.23,0.88,0.33,,0.02,2003.0,,http://www.vgchartz.com/game/25279/spongebob-squarepants-battle-for-bikini-bottom/?region=All,1,,/games/boxart/146267ccc.jpg
1890,Vigilante 8,vigilante-8,Racing,T,PS,Activision,"Luxoflux, Inc.",,,,,1.23,0.68,0.47,,0.08,1998.0,,http://www.vgchartz.com/game/5971/vigilante-8/?region=All,1,,/games/boxart/575892ccc.jpg
1891,Castlevania,castlevania,Platform,,NES,Konami,Konami,,,,,1.23,0.54,0.06,0.62,0.01,1987.0,,http://www.vgchartz.com/game/12497/castlevania/?region=All,1,,/games/boxart/full_9376257AmericaFrontccc.jpg
1892,Kirby Tilt 'n' Tumble,kirby-tilt-n-tumble,Puzzle,E,GB,Nintendo,HAL Laboratory,,,,1.23,,,,,,2001.0,,http://www.vgchartz.com/game/3616/kirby-tilt-n-tumble/?region=All,1,,/games/boxart/full_6859898AmericaFrontccc.jpg
1893,The Legend of Zelda: Tri Force Heroes,the-legend-of-zelda-tri-force-heroes,Adventure,E,3DS,Nintendo,GREZZO,,7.4,,1.23,,,,,,2015.0,04th Jan 18,http://www.vgchartz.com/game/85729/the-legend-of-zelda-tri-force-heroes/?region=All,1,,/games/boxart/full_3672668AmericaFrontccc.jpg
1894,Donkey Kong Country 2,donkey-kong-country-2,Platform,E,GBA,Nintendo,Rare Ltd.,,7.6,,,1.23,0.79,0.27,0.12,0.04,2004.0,,http://www.vgchartz.com/game/6228/donkey-kong-country-2/?region=All,1,,/games/boxart/3613637ccc.jpg
1895,Ben 10: Protector of Earth,ben-10-protector-of-earth,Action,E10,Wii,D3 Publisher,High Voltage Software,,,,,1.23,0.54,0.55,,0.13,2007.0,,http://www.vgchartz.com/game/12584/ben-10-protector-of-earth/?region=All,1,,/games/boxart/5410078ccc.jpg
1896,Star Wars Battlefront II,star-wars-battlefront-ii,Shooter,T,PSP,LucasArts,Savage Entertainment,,6.9,,,1.22,01.05,0.06,0.01,0.1,2005.0,,http://www.vgchartz.com/game/2189/star-wars-battlefront-ii/?region=All,1,,/games/boxart/full_5918118AmericaFrontccc.jpg
1897,Intelligent Qube,intelligent-qube,Puzzle,E,PS,Sony Computer Entertainment,Sony Computer Entertainment,,7.4,,,1.22,0.13,0.07,1.0,0.02,1997.0,,http://www.vgchartz.com/game/3511/intelligent-qube/?region=All,1,,/games/boxart/2796675ccc.jpg
1898,Game & Watch Gallery 2,game-amp-watch-gallery-2,Misc,E,GB,Nintendo,Nintendo,,,,1.22,,,,,,1998.0,,http://www.vgchartz.com/game/6274/game-amp-watch-gallery-2/?region=All,1,,/games/boxart/925952ccc.jpg
1899,Game & Watch Gallery 3,game-amp-watch-gallery-3,Misc,E,GB,Nintendo,Nintendo,,,,1.22,,,,,,1999.0,,http://www.vgchartz.com/game/6275/game-amp-watch-gallery-3/?region=All,1,,/games/boxart/8660173ccc.jpg
1900,Kirby: Mass Attack,kirby-mass-attack,Platform,E,DS,Nintendo,HAL Laboratory,,8.4,,1.22,,,,,,2011.0,,http://www.vgchartz.com/game/50862/kirby-mass-attack/?region=All,1,,/games/boxart/full_kirby-mass-attack_779AmericaFront.jpg
1901,Pac-Man,pac-man,Puzzle,,NES,Namco,Namco,,,,,1.22,0.27,0.08,0.85,0.02,1993.0,,http://www.vgchartz.com/game/14381/pac-man/?region=All,1,,/games/boxart/6683678ccc.jpg
1902,WWE 2K17,wwe-2k17,Sports,T,PS4,2K Games,Yuke's,,,,,1.22,0.32,0.7,,0.19,2016.0,05th Apr 18,http://www.vgchartz.com/game/115626/wwe-2k17/?region=All,1,,/games/boxart/full_3823693AmericaFrontccc.jpg
1903,Parfait: Chocolat Second Style,parfait-chocolat-second-style,Adventure,,PS2,Alchemist,Alchemist,,,,,1.22,0.59,0.46,0.01,0.15,2006.0,,http://www.vgchartz.com/game/3995/parfait-chocolat-second-style/?region=All,1,,/games/boxart/full_3716612JapanFrontccc.jpg
1904,NBA Live 99,nba-live-99,Sports,E,PS,EA Sports,NuFX,,8.3,,,1.22,1.13,0.05,,0.03,1998.0,,http://www.vgchartz.com/game/6370/nba-live-99/?region=All,1,,/games/boxart/full_5104727AmericaFrontccc.jpg
1905,SimCity 2000,simcity-2000,Simulation,E,PS,Maxis,Maxis,,,,,1.22,0.68,0.46,,0.08,1996.0,,http://www.vgchartz.com/game/2060/simcity-2000/?region=All,1,,/games/boxart/2427797ccc.jpg
1906,Slime Rancher,slime-rancher,Simulation,E10,PC,Monomi Park,Monomi Park,,,,1.22,,,,,,2017.0,07th Aug 18,http://www.vgchartz.com/game/222533/slime-rancher/?region=All,1,,/games/boxart/full_2292193AmericaFrontccc.jpg
1907,Max Payne,max-payne,Shooter,M,XB,Rockstar Games,neo Software,,8.6,,,1.22,0.98,0.19,,0.05,2001.0,,http://www.vgchartz.com/game/1279/max-payne/?region=All,1,,/games/boxart/3071939ccc.jpg
1908,WCW Mayhem,wcw-mayhem,Fighting,T,PS,Electronic Arts,Kodiak Interactive,,,,,1.22,0.68,0.46,,0.08,1999.0,,http://www.vgchartz.com/game/5978/wcw-mayhem/?region=All,1,,/games/boxart/full_7834944AmericaFrontccc.jpg
1909,NBA 2K2,nba-2k2,Sports,E,PS2,Sega,Visual Concepts,,,,,1.22,0.59,0.46,0.01,0.15,2002.0,,http://www.vgchartz.com/game/3899/nba-2k2/?region=All,1,,/games/boxart/full_3213949AmericaFrontccc.jpg
1910,NASCAR Thunder 2003,nascar-thunder-2003,Racing,E,PS2,EA Sports,EA Tiburon,,,,,1.22,0.6,0.46,,0.16,2002.0,,http://www.vgchartz.com/game/5424/nascar-thunder-2003/?region=All,1,,/games/boxart/5234270ccc.jpg
1911,Cars,cars,Racing,E,PS2,THQ,Rainbow Studios,,,,,1.21,01.01,0.04,,0.16,2006.0,,http://www.vgchartz.com/game/4944/cars/?region=All,1,,/games/boxart/7080885ccc.jpg
1912,Fuzion Frenzy,fuzion-frenzy,Misc,E,XB,Microsoft,Blitz Games,,,,,1.21,0.93,0.24,,0.04,2001.0,,http://www.vgchartz.com/game/829/fuzion-frenzy/?region=All,1,,/games/boxart/5795712ccc.jpg
1913,Call of Duty: Finest Hour,call-of-duty-finest-hour,Shooter,T,XB,Activision,Spark Unlimited,,,,,1.21,0.78,0.4,,0.04,2004.0,,http://www.vgchartz.com/game/301/call-of-duty-finest-hour/?region=All,1,,/games/boxart/9875692ccc.jpg
1914,Guitar Hero Live,guitar-hero-live,Music,T,PS4,Activision,FreeStyleGames,,,,,1.21,0.52,0.49,,0.2,2015.0,15th Mar 18,http://www.vgchartz.com/game/85382/guitar-hero-live/?region=All,1,,/games/boxart/full_3401532AmericaFrontccc.jpg
1915,Medal of Honor: Airborne,medal-of-honor-airborne,Shooter,T,PS3,Electronic Arts,EA Los Angeles,,,,,1.21,0.25,0.7,0.03,0.24,2007.0,,http://www.vgchartz.com/game/13441/medal-of-honor-airborne/?region=All,1,,/games/boxart/full_5904156AmericaFrontccc.jpg
1916,Bayonetta,bayonetta,Action,M,PS3,Sega,PlatinumGames,,8.6,7.2,,1.21,0.44,0.4,0.21,0.16,2010.0,,http://www.vgchartz.com/game/25465/bayonetta/?region=All,1,8.4,/games/boxart/full_3265725AmericaFrontccc.png
1917,Just Dance 4,just-dance-4,Music,E10,X360,Ubisoft,Ubisoft,,,,,1.21,0.9,0.19,,0.12,2012.0,31st Jan 18,http://www.vgchartz.com/game/70916/just-dance-4/?region=All,1,,/games/boxart/full_7980153AmericaFrontccc.jpg
1918,Sly Cooper and the Thievius Raccoonus,sly-cooper-and-the-thievius-raccoonus,Platform,E,PS2,Sony Computer Entertainment,Sucker Punch,,,,,1.21,01.03,0.14,,0.04,2002.0,12th Apr 18,http://www.vgchartz.com/game/6421/sly-cooper-and-the-thievius-raccoonus/?region=All,1,,/games/boxart/2920185ccc.jpg
1919,Star Wars Episode 1: Jedi Power Battles,star-wars-episode-1-jedi-power-battles,Action,T,PS,LucasArts,LucasArts,,,,,1.21,0.66,0.48,0.01,0.06,2000.0,,http://www.vgchartz.com/game/6444/star-wars-episode-1-jedi-power-battles/?region=All,1,,/games/boxart/full_star-wars-episode-1-jedi-power-battles_150AmericaFront.jpg
1920,Super Monkey Ball: Banana Blitz,super-monkey-ball-banana-blitz,Misc,E,Wii,Sega,Sega,,7.3,,1.21,,,,,,2006.0,,http://www.vgchartz.com/game/2286/super-monkey-ball-banana-blitz/?region=All,1,,/games/boxart/full_5783144AmericaFrontccc.jpg
1921,The Magical Quest starring Mickey Mouse (all region sales),the-magical-quest-starring-mickey-mouse-all-region-sales,Platform,,SNES,Capcom,Capcom,,,,1.21,,,,,,1992.0,,http://www.vgchartz.com/game/6326/the-magical-quest-starring-mickey-mouse-all-region-sales/?region=All,1,,/games/boxart/8064706ccc.jpg
1922,Need for Speed Underground,need-for-speed-underground,Racing,E,GC,Electronic Arts,EA Black Box,,,,,1.21,0.69,0.48,0.01,0.03,2003.0,,http://www.vgchartz.com/game/5490/need-for-speed-underground/?region=All,1,,/games/boxart/5102693ccc.jpg
1923,FIFA 07 Soccer,fifa-07-soccer,Sports,E,PSP,EA Sports,EA Canada,,8.0,,,1.21,0.25,0.64,,0.32,2006.0,,http://www.vgchartz.com/game/7546/fifa-07-soccer/?region=All,1,,/games/boxart/6759370ccc.jpg
1924,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,shrek,Misc,,GBA,Majesco,Majesco Games,,,,,1.21,0.87,0.32,,0.02,2007.0,,http://www.vgchartz.com/game/28376/shrek-shrek-2-2-in-1-gameboy-advance-video/?region=All,1,,/games/boxart/full_6765149AmericaFrontccc.jpg
1925,Boom Blox,boom-blox,Puzzle,E,Wii,Electronic Arts,EA Los Angeles,,8.6,,,1.21,0.71,0.38,0.0,0.12,2008.0,,http://www.vgchartz.com/game/13684/boom-blox/?region=All,1,8.5,/games/boxart/full_2000240AmericaFrontccc.jpg
1926,Cars,cars,Racing,E,PSP,THQ,Locomotive Games,,7.4,,,1.21,0.72,0.28,,0.2,2006.0,,http://www.vgchartz.com/game/4945/cars/?region=All,1,,/games/boxart/2926134ccc.jpg
1927,FIFA Soccer 11,fifa-soccer-11,Sports,E,PSP,EA Sports,HB Studios,,7.0,,,1.21,0.13,0.7,0.01,0.36,2010.0,,http://www.vgchartz.com/game/43327/fifa-soccer-11/?region=All,1,,/games/boxart/full_fifa-soccer-11_0AmericaFront.jpg
1928,Test Drive 4,test-drive-4,Racing,E,PS,Accolade,Pitbull Syndicate,,,,,1.21,0.67,0.46,,0.08,1997.0,,http://www.vgchartz.com/game/2360/test-drive-4/?region=All,1,,/games/boxart/6590226ccc.jpg
1929,The Sims 2: Castaway,the-sims-2-castaway,Simulation,T,Wii,Electronic Arts,Maxis,,,,,1.21,0.44,0.63,,0.14,2007.0,,http://www.vgchartz.com/game/12365/the-sims-2-castaway/?region=All,1,,/games/boxart/full_5951365AmericaFrontccc.jpg
1930,World Soccer Winning Eleven 9 (JP & Others sales),world-soccer-winning-eleven-9-jp-amp-others-sales,Sports,E,PSP,Konami,Konami Computer Entertainment Tokyo,,8.0,,,1.2,0.01,0.88,0.31,,2006.0,,http://www.vgchartz.com/game/7550/world-soccer-winning-eleven-9-jp-amp-others-sales/?region=All,1,,/games/boxart/full_6504694AmericaFrontccc.jpg
1931,The Lord of the Rings: The Fellowship of the Ring,the-lord-of-the-rings-the-fellowship-of-the-ring,Action,T,PS2,Black Label Games,Surreal Software,,,,,1.2,0.59,0.46,,0.15,2002.0,,http://www.vgchartz.com/game/5277/the-lord-of-the-rings-the-fellowship-of-the-ring/?region=All,1,,/games/boxart/8362532ccc.jpg
1932,ATV Offroad Fury 3,atv-offroad-fury-3,Racing,E,PS2,Sony Computer Entertainment,Climax Group,,7.5,,,1.2,1.0,0.04,,0.16,2004.0,,http://www.vgchartz.com/game/132/atv-offroad-fury-3/?region=All,1,,/games/boxart/full_4574881AmericaFrontccc.jpg
1933,F1 2011,f1-2011,Racing,E,PS3,Codemasters,Codemasters Birmingham,,8.4,,,1.2,0.12,0.75,0.11,0.23,2011.0,,http://www.vgchartz.com/game/51210/f1-2011/?region=All,1,,/games/boxart/full_f1-2011_344AmericaFront.jpg
1934,Metal Gear Solid V: Ground Zeroes,metal-gear-solid-v-ground-zeroes,Action-Adventure,M,PS4,Konami Digital Entertainment,Kojima Productions,,7.6,,,1.2,0.36,0.5,0.17,0.17,2014.0,22nd Mar 18,http://www.vgchartz.com/game/78258/metal-gear-solid-v-ground-zeroes/?region=All,1,,/games/boxart/full_8353820AmericaFrontccc.jpg
1935,Minecraft: Story Mode,minecraft-story-mode,Adventure,E10,X360,Mojang,Telltale Games,,,,,1.2,0.67,0.42,,0.11,2015.0,13th Jan 18,http://www.vgchartz.com/game/85927/minecraft-story-mode/?region=All,1,,/games/boxart/full_2882335AmericaFrontccc.jpg
1936,Mad Max (2013),mad-max-2013,Action,M,PS4,Warner Bros. Interactive Entertainment,Avalanche Studios,,,,,1.2,0.38,0.59,0.05,0.19,2015.0,05th Jan 18,http://www.vgchartz.com/game/73108/mad-max-2013/?region=All,1,,/games/boxart/full_5658101AmericaFrontccc.jpg
1937,Dino Crisis 2,dino-crisis-2,Action,M,PS,Capcom,Capcom Production Studio 4,,8.8,,1.2,,,,,,2000.0,,http://www.vgchartz.com/game/3096/dino-crisis-2/?region=All,1,,/games/boxart/9641652ccc.jpg
1938,Disney's Chip 'n Dale: Rescue Rangers,disneys-chip-n-dale-rescue-rangers,Platform,,NES,Capcom,Capcom,,,,1.2,,,,,,1990.0,,http://www.vgchartz.com/game/6207/disneys-chip-n-dale-rescue-rangers/?region=All,1,,/games/boxart/full_2410673AmericaFrontccc.jpg
1939,Dragon Ball Z: Budokai Tenkaichi 3,dragon-ball-z-budokai-tenkaichi-3,Fighting,T,PS2,Atari,Spike / Bandai Namco Games,,,,1.2,,,,,,2007.0,,http://www.vgchartz.com/game/12742/dragon-ball-z-budokai-tenkaichi-3/?region=All,1,,/games/boxart/8324087ccc.jpg
1940,Dragon Ball Z: La Legende Saien,dragon-ball-z-la-legende-saien,Fighting,,SNES,Bandai,TOSE,,,,,1.2,,,1.2,0.0,1994.0,,http://www.vgchartz.com/game/3168/dragon-ball-z-la-legende-saien/?region=All,1,,/games/boxart/full_6110199JapanFrontccc.jpg
1941,Final Fantasy,final-fantasy,Role-Playing,,NES,Nintendo,Square,,8.5,,1.2,,,,,,1990.0,,http://www.vgchartz.com/game/13068/final-fantasy/?region=All,1,,/games/boxart/3319352ccc.gif
1942,Final Fantasy IV,final-fantasy-iv,Role-Playing,E10,DS,Square Enix,Matrix Software,,8.5,9.0,1.2,,,,,,2008.0,,http://www.vgchartz.com/game/13437/final-fantasy-iv/?region=All,1,9.0,/games/boxart/1972591ccc.jpg
1943,Ganbare Goemon! Karakuri Douchuu,ganbare-goemon-karakuri-douchuu,Platform,,NES,Konami,Konami,,,,,1.2,,,1.2,,1986.0,,http://www.vgchartz.com/game/31809/ganbare-goemon-karakuri-douchuu/?region=All,1,,/games/boxart/full_4177770JapanFrontccc.jpg
1944,Kingdom Hearts HD II.5 ReMIX,kingdom-hearts-hd-ii5-remix,Role-Playing,,PS3,Square Enix,Square Enix,,,,1.2,,,,,,2014.0,31st Dec 17,http://www.vgchartz.com/game/83195/kingdom-hearts-hd-ii5-remix/?region=All,1,,/games/boxart/full_5928945AmericaFrontccc.png
1945,NFL 2K,nfl-2k,Sports,E,DC,Sega,Visual Concepts,,9.7,,,1.2,1.12,0.05,,0.02,1999.0,,http://www.vgchartz.com/game/1583/nfl-2k/?region=All,1,,/games/boxart/2924140ccc.jpg
1946,Ninja Gaiden,ninja-gaiden,Action,M,XB,Tecmo,Team Ninja,,9.4,,1.2,,,,,,2004.0,,http://www.vgchartz.com/game/1654/ninja-gaiden/?region=All,1,,/games/boxart/full_552359AmericaFrontccc.jpg
1947,Parasite Eve II,parasite-eve-ii,Role-Playing,M,PS,Square EA,SquareSoft,,7.4,,1.2,,,,,,2000.0,,http://www.vgchartz.com/game/1718/parasite-eve-ii/?region=All,1,,/games/boxart/5739474ccc.jpg
1948,Resident Evil Director's Cut: Dual Shock Edition,resident-evil-directors-cut-dual-shock-edition,Action,M,PS,Capcom,Capcom,,,,1.2,,,,,,1998.0,,http://www.vgchartz.com/game/4164/resident-evil-directors-cut-dual-shock-edition/?region=All,1,,/games/boxart/1383757ccc.jpg
1949,Shenmue,shenmue,Adventure,T,DC,Sega,Sega-AM2,,8.9,,1.2,,,,,,2000.0,,http://www.vgchartz.com/game/2031/shenmue/?region=All,1,,/games/boxart/7802128ccc.jpg
1950,SolarStriker,solarstriker,Shooter,,GB,Nintendo,Nintendo R&D1,,,,1.2,,,,,,1990.0,,http://www.vgchartz.com/game/6423/solarstriker/?region=All,1,,/games/boxart/full_7762969AmericaFrontccc.jpg
1951,Sonic and the Black Knight,sonic-and-the-black-knight,Platform,E10,Wii,Sega,Sonic Team,,4.8,8.5,1.2,,,,,,2009.0,,http://www.vgchartz.com/game/24881/sonic-and-the-black-knight/?region=All,1,,/games/boxart/full_8908991AmericaFrontccc.jpg
1952,Sonic Rush Adventure,sonic-rush-adventure,Platform,E,DS,Sega,Dimps Corporation,,,,1.2,,,,,,2007.0,,http://www.vgchartz.com/game/7499/sonic-rush-adventure/?region=All,1,,/games/boxart/4592439ccc.jpg
1953,TwinBee,twinbee,Shooter,,NES,Konami,Konami,,,,,1.2,,,1.2,,1986.0,,http://www.vgchartz.com/game/31117/twinbee/?region=All,1,,/games/boxart/full_8918504JapanFrontccc.jpg
1954,WWE 2K14,wwe-2k14,Fighting,T,PS3,2K Sports,Yuke's,,7.6,,,1.2,0.49,0.51,,0.2,2013.0,08th Oct 18,http://www.vgchartz.com/game/74166/wwe-2k14/?region=All,1,,/games/boxart/full_7362642AmericaFrontccc.jpg
